ticker,date,TotalDebt,WorkingCapital,AccountsReceivable,FreeCashFlow,FinancingCashFlow,OperatingCashFlow,SaleOfPPE
LRCX,2018-06-30,2416592000.0,5999603000.0,2176936000.0,2382278000.0,-3272057000.0,2655747000.0,
LRCX,2019-06-30,4489899000.0,6188759000.0,1455522000.0,2872522000.0,-2390080000.0,3176013000.0,
LRCX,2020-06-30,5810725000.0,7691093000.0,2097099000.0,1923212000.0,-623930000.0,2126451000.0,
LRCX,2021-06-30,4995061000.0,8124520000.0,3026430000.0,3239067000.0,-4166982000.0,3588163000.0,
LYLT,2018-12-31,,,,29889000.0,-23937000.0,65409000.0,
LYLT,2019-12-31,129936000.0,185880000.0,338879000.0,64242000.0,-42908000.0,105699000.0,
LYLT,2020-12-31,127590000.0,314886000.0,270559000.0,191998000.0,-2638000.0,216317000.0,
LYLT,2021-12-31,767410000.0,55795000.0,288251000.0,161363000.0,-216187000.0,179576000.0,
MDC,2018-12-31,1119782000.0,2504770000.0,52982000.0,-35072000.0,-56409000.0,-7906000.0,
MDC,2019-12-31,1184868000.0,2719731000.0,65829000.0,33119000.0,-24975000.0,57833000.0,
MDC,2020-12-31,1280002000.0,3184515000.0,72466000.0,-49872000.0,31170000.0,-23095000.0,
MDC,2021-12-31,1774521000.0,4166273000.0,98580000.0,-237683000.0,335156000.0,-207990000.0,
MDLZ,2018-12-31,18372000000.0,-9133000000.0,2262000000.0,2853000000.0,-2329000000.0,3948000000.0,398000000.0
MDLZ,2019-12-31,18829000000.0,-7692000000.0,2212000000.0,3040000000.0,-2787000000.0,3965000000.0,82000000.0
MDLZ,2020-12-31,20516000000.0,-5180000000.0,2297000000.0,3101000000.0,-2215000000.0,3964000000.0,10000000.0
MDLZ,2021-12-31,19971000000.0,-3666000000.0,2337000000.0,3176000000.0,-4069000000.0,4141000000.0,233000000.0
MDT,2019-04-30,25315000000.0,13495000000.0,6222000000.0,5873000000.0,-5431000000.0,7007000000.0,
MDT,2020-04-30,24797000000.0,11665000000.0,4645000000.0,6021000000.0,-4198000000.0,7234000000.0,
MDT,2021-04-30,26389000000.0,14039000000.0,5462000000.0,4885000000.0,-4136000000.0,6240000000.0,
MDU,2018-12-31,2108695000.0,198082000.0,722945000.0,-68349000.0,230376000.0,499881000.0,26100000.0
MDU,2019-12-31,2358513000.0,431274000.0,836605000.0,-33785000.0,74092000.0,542280000.0,29812000.0
MDU,2020-12-31,2383653000.0,373825000.0,873986000.0,210367000.0,-145043000.0,768374000.0,35557000.0
MDU,2021-12-31,2866521000.0,458703000.0,946741000.0,-163648000.0,384715000.0,495777000.0,15238000.0
MG,2018-12-31,303617000.0,102320000.0,148324000.0,20539000.0,113969000.0,41664000.0,1416000.0
MG,2019-12-31,282020000.0,69915000.0,135997000.0,36190000.0,-44137000.0,59110000.0,1868000.0
MG,2020-12-31,245444000.0,52741000.0,107628000.0,52030000.0,-44169000.0,67802000.0,803000.0
MG,2021-12-31,226122000.0,39923000.0,109511000.0,22985000.0,-23245000.0,42261000.0,1165000.0
MHK,2018-12-31,3257974000.0,1243057000.0,1562284000.0,387234000.0,198029000.0,1181344000.0,
