ticker,date,shortTermInvestments,grossProfit,totalOtherIncomeExpenseNet,totalCurrentAssets,effectOfAccountingCharges,otherCashflowsFromInvestingActivities,incomeBeforeTax,totalStockholderEquity,incomeTaxExpense,totalRevenue,changeToNetincome,shortLongTermDebt,totalCashflowsFromInvestingActivities,treasuryStock,retainedEarnings,cash,depreciation,totalOperatingExpenses,netTangibleAssets,goodWill,propertyPlantEquipment,otherCashflowsFromFinancingActivities,operatingIncome,dividendsPaid,netIncome,changeInCash,changeToAccountReceivables,repurchaseOfStock,issuanceOfStock,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,investments,otherOperatingExpenses,netBorrowings,extraordinaryItems,nonRecurring,netReceivables,sellingGeneralAdministrative,minorityInterest,longTermDebt,costOfRevenue,discontinuedOperations,otherStockholderEquity,researchDevelopment,totalCashFromOperatingActivities,otherCurrentLiab,changeToInventory,deferredLongTermLiab,otherAssets,otherItems,changeToOperatingActivities,intangibleAssets,otherCurrentAssets,capitalSurplus,ebit,interestExpense,inventory,effectOfExchangeRate,changeToLiabilities,totalCashFromFinancingActivities,otherLiab,longTermInvestments,totalLiab,commonStock,accountsPayable,totalAssets,totalCurrentLiabilities,deferredLongTermAssetCharges,capitalExpenditures,name,currency,sector,subsector,longitude,latitude
7751.T,2021-09-30,92000000.0,387959000000,15843000000,1893224000000.0,,,79326000000,2740069000000.0,25001000000,833324000000,-38684000000.0,300293000000.0,-67958000000.0,-1384067000000.0,3544825000000.0,482240000000.0,54398000000.0,769841000000,1484285000000.0,956943000000.0,1132592000000.0,-2076000000.0,63483000000,-47060000000.0,49317000000,-41325000000.0,25850000000.0,-4000000.0,,49317000000,54325000000,1158000000.0,,-1131000000.0,,,501758000000.0,251776000000.0,219081000000.0,5924000000.0,445365000000,,-225705000000.0,72700000000.0,77366000000.0,322892000000.0,-46848000000.0,,407417000000.0,,17421000000.0,298841000000.0,325000000.0,404549000000.0,63483000000,-94000000.0,636304000000.0,-462000000.0,14652000000.0,-50271000000.0,376462000000.0,63198000000.0,1793065000000.0,174762000000.0,327793000000.0,4752215000000.0,1344849000000.0,,-41155000000.0,Canon Inc.,JPY,Technology,Computer Hardware,139.7161,35.5613
A,2021-01-31,,838000000,-25000000,3483000000.0,,-2000000.0,312000000,4804000000.0,24000000,1548000000,82000000.0,,-42000000.0,-469000000.0,4000000.0,1329000000.0,76000000.0,1211000000,399000000.0,3618000000.0,1042000000.0,-7000000.0,337000000,-59000000.0,288000000,-111000000.0,-31000000.0,-416000000.0,25000000.0,288000000,288000000,-1000000.0,,134000000.0,,,1087000000.0,398000000.0,,2185000000.0,710000000,,-469000000.0,103000000.0,238000000.0,467000000.0,-35000000.0,,579000000.0,,-185000000.0,787000000.0,312000000.0,5266000000.0,337000000,-19000000.0,755000000.0,9000000.0,43000000.0,-316000000.0,822000000.0,165000000.0,4870000000.0,3000000.0,398000000.0,9674000000.0,1687000000.0,,-41000000.0,"Agilent Technologies, Inc.",USD,Healthcare,Diagnostics & Research,-121.9844,37.3483
A,2021-04-30,,817000000,-15000000,3514000000.0,,-2000000.0,273000000,4810000000.0,57000000,1525000000,39000000.0,,-587000000.0,-452000000.0,-12000000.0,1380000000.0,77000000.0,1237000000,-249000000.0,4054000000.0,1070000000.0,-7000000.0,288000000,-59000000.0,216000000,51000000.0,14000000.0,-196000000.0,1000000.0,216000000,216000000,-7000000.0,,427000000.0,,,1075000000.0,420000000.0,,2727000000.0,708000000,,-452000000.0,109000000.0,472000000.0,526000000.0,-45000000.0,,567000000.0,,163000000.0,1005000000.0,268000000.0,5271000000.0,288000000,-20000000.0,791000000.0,-3000000.0,8000000.0,166000000.0,912000000.0,188000000.0,5588000000.0,3000000.0,423000000.0,10398000000.0,1758000000.0,,-31000000.0,"Agilent Technologies, Inc.",USD,Healthcare,Diagnostics & Research,-121.9844,37.3483
A,2021-07-31,,852000000,-22000000,3632000000.0,,-3000000.0,327000000,4946000000.0,63000000,1586000000,30000000.0,,-61000000.0,-454000000.0,90000000.0,1428000000.0,84000000.0,1237000000,-62000000.0,3976000000.0,1087000000.0,,349000000,-59000000.0,264000000,48000000.0,-52000000.0,-114000000.0,26000000.0,264000000,264000000,-7000000.0,,-75000000.0,,,1122000000.0,390000000.0,,2728000000.0,734000000,,-454000000.0,113000000.0,334000000.0,542000000.0,-35000000.0,,560000000.0,,48000000.0,1032000000.0,264000000.0,5307000000.0,349000000,-21000000.0,818000000.0,-3000000.0,-5000000.0,-222000000.0,907000000.0,204000000.0,5545000000.0,3000000.0,416000000.0,10491000000.0,1724000000.0,,-54000000.0,"Agilent Technologies, Inc.",USD,Healthcare,Diagnostics & Research,-121.9844,37.3483
A,2021-10-31,91000000.0,900000000,29000000,3799000000.0,,-3000000.0,448000000,5389000000.0,6000000,1660000000,-95000000.0,,-59000000.0,-282000000.0,348000000.0,1484000000.0,84000000.0,1241000000,433000000.0,3975000000.0,1123000000.0,,419000000,-59000000.0,442000000,55000000.0,-59000000.0,-138000000.0,3000000.0,442000000,442000000,5000000.0,,-130000000.0,,,1238000000.0,365000000.0,,2729000000.0,760000000,,-282000000.0,116000000.0,441000000.0,584000000.0,-21000000.0,,642000000.0,,72000000.0,981000000.0,156000000.0,5320000000.0,419000000,-21000000.0,830000000.0,-3000000.0,18000000.0,-324000000.0,749000000.0,185000000.0,5316000000.0,3000000.0,446000000.0,10705000000.0,1708000000.0,309000000.0,-62000000.0,"Agilent Technologies, Inc.",USD,Healthcare,Diagnostics & Research,-121.9844,37.3483
AA,2021-03-31,,589000000,-23000000,4891000000.0,,,312000000,3248000000.0,93000000,2870000000,50000000.0,745000000.0,514000000.0,-5878000000.0,-550000000.0,2544000000.0,182000000.0,2535000000,3248000000.0,,6930000000.0,-71000000.0,335000000,-19000000.0,175000000,937000000.0,-212000000.0,-150000000.0,4000000.0,175000000,219000000,-2000000.0,-9000000.0,495000000.0,,,677000000.0,65000000.0,1625000000.0,2214000000.0,2281000000,,-5878000000.0,7000000.0,6000000.0,773000000.0,-68000000.0,,2055000000.0,,-56000000.0,,15000000.0,9674000000.0,335000000,-42000000.0,1417000000.0,-11000000.0,-64000000.0,428000000.0,4543000000.0,1055000000.0,10058000000.0,2000000.0,1284000000.0,14931000000.0,3221000000.0,653000000.0,-75000000.0,Alcoa Corporation,USD,Basic Materials,Aluminum,,
AA,2021-06-30,,690000000,-6000000,4201000000.0,,,461000000,3769000000.0,111000000,2833000000,49000000.0,1000000.0,34000000.0,-5687000000.0,-241000000.0,1652000000.0,161000000.0,2366000000,3769000000.0,,6976000000.0,-83000000.0,467000000,-19000000.0,309000000,-892000000.0,-58000000.0,-150000000.0,10000000.0,309000000,350000000,-1000000.0,-9000000.0,-776000000.0,,,744000000.0,65000000.0,1649000000.0,2216000000.0,2143000000,,-5687000000.0,6000000.0,-86000000.0,851000000.0,-116000000.0,,2148000000.0,,-568000000.0,,25000000.0,9695000000.0,467000000,-67000000.0,1547000000.0,9000000.0,96000000.0,-849000000.0,4057000000.0,1113000000.0,9020000000.0,2000000.0,1392000000.0,14438000000.0,2671000000.0,729000000.0,-79000000.0,Alcoa Corporation,USD,Basic Materials,Aluminum,,
AA,2021-09-30,,797000000,-74000000,4285000000.0,,,497000000,3878000000.0,127000000,3109000000,87000000.0,1000000.0,-77000000.0,-5928000000.0,96000000.0,1452000000.0,156000000.0,2538000000,3878000000.0,,6679000000.0,-32000000.0,571000000,-19000000.0,337000000,-196000000.0,-138000000.0,-150000000.0,5000000.0,337000000,370000000,-4000000.0,-4000000.0,-518000000.0,,,861000000.0,66000000.0,1583000000.0,1724000000.0,2312000000,,-5928000000.0,8000000.0,435000000.0,1026000000.0,-189000000.0,,2087000000.0,,-42000000.0,,19000000.0,9708000000.0,571000000,-58000000.0,1702000000.0,-9000000.0,121000000.0,-545000000.0,4014000000.0,1146000000.0,8736000000.0,2000000.0,1482000000.0,14197000000.0,2929000000.0,698000000.0,-83000000.0,Alcoa Corporation,USD,Basic Materials,Aluminum,,
AA,2021-12-31,,977000000,-771000000,5026000000.0,,,-71000000,4672000000.0,298000000,3340000000,892000000.0,1000000.0,94000000.0,-4592000000.0,-315000000.0,1814000000.0,165000000.0,2640000000,4493000000.0,144000000.0,6772000000.0,-29000000.0,700000000,-19000000.0,-392000000,465000000.0,-6000000.0,-150000000.0,6000000.0,-392000000,-369000000,-4000000.0,24000000.0,,,,884000000.0,78000000.0,1612000000.0,1726000000.0,2363000000,,-4592000000.0,10000000.0,565000000.0,1055000000.0,-266000000.0,,1849000000.0,,-187000000.0,35000000.0,58000000.0,9577000000.0,700000000,-28000000.0,1956000000.0,-2000000.0,201000000.0,-192000000.0,3728000000.0,1199000000.0,8741000000.0,2000000.0,1674000000.0,15025000000.0,3223000000.0,506000000.0,-153000000.0,Alcoa Corporation,USD,Basic Materials,Aluminum,,
AAL,2021-03-31,13762000000.0,-1806000000,1578000000,18089000000.0,,-118000000.0,-1573000000,-7945000000.0,-323000000,4008000000,946000000.0,2339000000.0,-7152000000.0,-7036000000.0,-7895000000.0,277000000.0,478000000.0,7159000000,-14055000000.0,4091000000.0,37761000000.0,-97000000.0,-3151000000,,-1250000000,35000000.0,-304000000.0,-13000000.0,316000000.0,-1250000000,-1250000000,-7142000000.0,716000000.0,6807000000.0,,,971000000.0,151000000.0,,36785000000.0,5814000000,,-7036000000.0,,174000000.0,7921000000.0,,,6488000000.0,,-510000000.0,2019000000.0,806000000.0,6980000000.0,-3151000000,-371000000.0,1658000000.0,,0.0,7013000000.0,15276000000.0,201000000.0,76594000000.0,6000000.0,1624000000.0,68649000000.0,17333000000.0,3632000000.0,-25000000.0,American Airlines Group Inc.,USD,Industrials,Airlines,-97.0503,32.8247
AAL,2021-06-30,17625000000.0,787000000,938000000,22647000000.0,,-76000000.0,9000000,-7667000000.0,-10000000,7478000000,2811000000.0,2692000000.0,-3884000000.0,-6997000000.0,-7876000000.0,325000000.0,640000000.0,8407000000,-13766000000.0,4091000000.0,37449000000.0,52000000.0,-929000000,,19000000,31000000.0,-304000000.0,-5000000.0,144000000.0,19000000,19000000,-3861000000.0,958000000.0,249000000.0,,,1249000000.0,277000000.0,,36729000000.0,6691000000,,-6997000000.0,,3470000000.0,10827000000.0,,,6101000000.0,,-510000000.0,2008000000.0,999000000.0,7200000000.0,-929000000,-486000000.0,1789000000.0,,0.0,445000000.0,14698000000.0,168000000.0,80131000000.0,6000000.0,2172000000.0,72464000000.0,21521000000.0,3631000000.0,-25000000.0,American Airlines Group Inc.,USD,Industrials,Airlines,-97.0503,32.8247
AAL,2021-09-30,14243000000.0,1525000000,588000000,19195000000.0,,-64000000.0,206000000,-7437000000.0,37000000,8969000000,-2467000000.0,2405000000.0,3315000000.0,-6957000000.0,-7707000000.0,293000000.0,557000000.0,9351000000,-13526000000.0,4091000000.0,36975000000.0,-10000000.0,-382000000,,169000000,-34000000.0,-304000000.0,-5000000.0,,169000000,169000000,3384000000.0,1109000000.0,-1599000000.0,,,1332000000.0,318000000.0,,35470000000.0,7444000000,,-6957000000.0,,-1740000000.0,9241000000.0,,,6025000000.0,,-510000000.0,1998000000.0,923000000.0,7221000000.0,-382000000,-476000000.0,1851000000.0,,0.0,-1609000000.0,14321000000.0,153000000.0,75874000000.0,6000000.0,1835000000.0,68437000000.0,18938000000.0,3582000000.0,-25000000.0,American Airlines Group Inc.,USD,Industrials,Airlines,-97.0503,32.8247
AAL,2021-12-31,12158000000.0,1428000000,-476000000,17336000000.0,,48000000.0,-1191000000,-7340000000.0,-259000000,9427000000,-1969000000.0,2315000000.0,1738000000.0,-5942000000.0,-8638000000.0,273000000.0,660000000.0,10142000000,-13419000000.0,4091000000.0,36870000000.0,54000000.0,-715000000,,-932000000,-23000000.0,-304000000.0,-5000000.0,,-932000000,-932000000,2065000000.0,1210000000.0,-610000000.0,,,1505000000.0,353000000.0,,35008000000.0,7999000000,,-5942000000.0,,-1200000000.0,8983000000.0,,,5943000000.0,,-510000000.0,1988000000.0,990000000.0,7234000000.0,-715000000,-468000000.0,1795000000.0,,1855000000.0,-561000000.0,12620000000.0,239000000.0,73807000000.0,6000000.0,1772000000.0,66467000000.0,19006000000.0,3556000000.0,-387000000.0,American Airlines Group Inc.,USD,Industrials,Airlines,-97.0503,32.8247
AAP,2021-01-02,,1085230000,-24758000,6270001000.0,,,140744000,3559512000.0,28747000,2365131000,12905000.0,,-74949000.0,-1420839000.0,4196634000.0,834992000.0,57170000.0,2199629000,1884795000.0,993590000.0,3842589000.0,982000.0,165502000,-137000.0,111997000,-233213000.0,95874000.0,-321361000.0,1059000.0,111997000,111997000,,,,,,749999000.0,892391000.0,,1032984000.0,1279901000,,-26759000.0,,160470000.0,153454000.0,-163630000.0,,52329000.0,,-63503000.0,681127000.0,146811000.0,783709000.0,165502000,-9296000.0,4538199000.0,723000.0,109657000.0,-319457000.0,488726000.0,,8280124000.0,8000.0,3640639000.0,11839636000.0,4743915000.0,,-74944000.0,"Advance Auto Parts, Inc.",USD,Consumer Cyclical,Specialty Retail,-78.5799,35.8334
AAP,2021-04-24,,1487229000,-41317000,6310718000.0,,,245774000,3501567000.0,59844000,3330370000,36195000.0,,-70294000.0,-1599193000.0,4300818000.0,880233000.0,77253000.0,3043279000,1834582000.0,994530000.0,3842954000.0,104000.0,287091000,-33146000.0,185930000,45241000.0,-53982000.0,-183647000.0,869000.0,185930000,185930000,,,,,,804826000.0,1200138000.0,,1033369000.0,1843141000,,-21466000.0,,329932000.0,26077000.0,63883000.0,,47831000.0,,-75441000.0,672455000.0,149003000.0,799934000.0,287091000,-11191000.0,4476656000.0,2292000.0,96094000.0,-216689000.0,505344000.0,,8366921000.0,8000.0,3737853000.0,11868488000.0,4792423000.0,,-70884000.0,"Advance Auto Parts, Inc.",USD,Consumer Cyclical,Specialty Retail,-78.5799,35.8334
AAP,2021-07-17,,1189416000,-18858000,6221871000.0,,,237765000,3301565000.0,59069000,2649415000,27678000.0,,-57422000.0,-1996654000.0,4480085000.0,809287000.0,58058000.0,2392792000,1642232000.0,994140000.0,3914119000.0,-152000.0,256623000,-64825000.0,178696000,-70946000.0,681000.0,-395644000.0,869000.0,178696000,178696000,,,,,,803880000.0,932793000.0,,1033686000.0,1459999000,,-23283000.0,,446227000.0,20573000.0,48069000.0,,43402000.0,,63473000.0,665193000.0,180589000.0,818126000.0,256623000,-8306000.0,4428115000.0,1000.0,69572000.0,-459752000.0,512958000.0,,8537160000.0,8000.0,3807293000.0,11838725000.0,4899345000.0,,-58689000.0,"Advance Auto Parts, Inc.",USD,Consumer Cyclical,Specialty Retail,-78.5799,35.8334
AAP,2021-10-09,,1182597000,-15595000,6161261000.0,,,222421000,3196535000.0,52608000,2621229000,27141000.0,,-61165000.0,-2225410000.0,4586904000.0,604645000.0,59426000.0,2383213000,1543428000.0,994562000.0,3997621000.0,2000.0,238016000,-62954000.0,169813000,-204642000.0,-127304000.0,-230213000.0,868000.0,169813000,169813000,,,,,,931758000.0,944581000.0,,1034002000.0,1438632000,,-21826000.0,,148777000.0,16481000.0,-20959000.0,,52182000.0,,97933000.0,658545000.0,174406000.0,835033000.0,238016000,-8587000.0,4450452000.0,43000.0,-57273000.0,-292297000.0,524041000.0,,8667636000.0,8000.0,3750835000.0,11864171000.0,4955229000.0,,-61410000.0,"Advance Auto Parts, Inc.",USD,Consumer Cyclical,Specialty Retail,-78.5799,35.8334
ABBN.SW,2020-12-31,2108000000.0,2244000000,-262000000,19226000000.0,,-18000000.0,250000000,15685000000.0,123000000,7182000000,235000000.0,1115000000.0,2853000000.0,-7532000000.0,22946000000.0,3278000000.0,168000000.0,6670000000,2758000000.0,10850000000.0,5143000000.0,18000000.0,512000000,-844000000.0,-79000000,-437000000.0,91000000.0,-1778000000.0,29000000.0,-79000000,127000000,3112000000.0,135000000.0,-2875000000.0,,,7805000000.0,1274000000.0,314000000.0,4668000000.0,4938000000,-183000000.0,-4002000000.0,323000000.0,1182000000.0,6313000000.0,244000000.0,,1930000000.0,,269000000.0,2077000000.0,1357000000.0,83000000.0,512000000,-149000000.0,4469000000.0,134000000.0,191000000.0,-4606000000.0,4114000000.0,1862000000.0,25089000000.0,188000000.0,4571000000.0,41088000000.0,15416000000.0,843000000.0,-262000000.0,ABB Ltd,CHF,Industrials,Electrical Equipment & Parts,8.5512,47.4119
ABBN.SW,2021-03-31,1884000000.0,2282000000,-73000000,18723000000.0,,-113000000.0,803000000,13691000000.0,252000000,6901000000,132000000.0,1074000000.0,-79000000.0,-8079000000.0,21582000000.0,3466000000.0,227000000.0,6025000000,1011000000.0,10744000000.0,5006000000.0,-37000000.0,876000000,-844000000.0,502000000,-63000000.0,-92000000.0,-1386000000.0,760000000.0,502000000,551000000,162000000.0,-98000000.0,1031000000.0,,,7707000000.0,1211000000.0,368000000.0,5447000000.0,4619000000,-28000000.0,-4203000000.0,293000000.0,543000000.0,9732000000.0,-168000000.0,,1986000000.0,,-50000000.0,1936000000.0,945000000.0,,876000000,1000000.0,4475000000.0,-51000000.0,42000000.0,-476000000.0,4016000000.0,1825000000.0,26161000000.0,188000000.0,4453000000.0,40220000000.0,15757000000.0,812000000.0,-142000000.0,ABB Ltd,CHF,Industrials,Electrical Equipment & Parts,8.5512,47.4119
ABBN.SW,2021-06-30,1002000000.0,2518000000,38000000,17878000000.0,,-43000000.0,1111000000,13932000000.0,322000000,7449000000,-9000000.0,1672000000.0,726000000.0,-5441000000.0,19185000000.0,2860000000.0,230000000.0,6376000000,1257000000.0,10798000000.0,5062000000.0,-49000000.0,1073000000,-882000000.0,752000000,-607000000.0,-469000000.0,-585000000.0,6000000.0,752000000,789000000,892000000.0,-136000000.0,-503000000.0,,,8245000000.0,1273000000.0,334000000.0,4202000000.0,4931000000,-8000000.0,-4104000000.0,308000000.0,663000000.0,8887000000.0,-125000000.0,,1975000000.0,,23000000.0,1877000000.0,817000000.0,10000000.0,1073000000,-23000000.0,4700000000.0,17000000.0,267000000.0,-2013000000.0,4054000000.0,1831000000.0,25155000000.0,178000000.0,4708000000.0,39421000000.0,15947000000.0,828000000.0,-151000000.0,ABB Ltd,CHF,Industrials,Electrical Equipment & Parts,8.5512,47.4119
ABBN.SW,2021-09-30,746000000.0,2306000000,-64000000,18993000000.0,,-27000000.0,888000000,13951000000.0,201000000,7028000000,33000000.0,1679000000.0,-82000000.0,-6080000000.0,19837000000.0,3709000000.0,220000000.0,6076000000,1800000000.0,10524000000.0,4841000000.0,-22000000.0,952000000,,652000000,809000000.0,306000000.0,-470000000.0,20000000.0,652000000,687000000,251000000.0,-126000000.0,300000000.0,,,7867000000.0,1184000000.0,358000000.0,4196000000.0,4722000000,-9000000.0,-4266000000.0,296000000.0,1104000000.0,9385000000.0,-399000000.0,,2053000000.0,,276000000.0,1627000000.0,1573000000.0,16000000.0,952000000,-14000000.0,4864000000.0,-41000000.0,52000000.0,-172000000.0,3766000000.0,1790000000.0,25519000000.0,178000000.0,4642000000.0,39828000000.0,16650000000.0,888000000.0,-166000000.0,ABB Ltd,CHF,Industrials,Electrical Equipment & Parts,8.5512,47.4119
ABEV3.SA,2021-03-31,,8694431000,-1107777000,37059861000.0,,5044000.0,2915408000,82044123000.0,182097000,16639761000,-1176257000.0,2049837000.0,-1722921000.0,-58733328000.0,29140766000.0,17286068000.0,2169005000.0,12616576000,31074015000.0,42606266000.0,26676905000.0,54697000.0,4023185000,-1241110000.0,2625412000,195733000.0,1464781000.0,-38426000.0,468000.0,2625412000,2733311000,-351720000.0,-165273000.0,-553380000.0,,,6363867000.0,4836519000.0,1586272000.0,299392000.0,7945330000,,-57759630000.0,,2836858000.0,4776167000.0,-1722216000.0,,18151579000.0,,,8363842000.0,1662069000.0,53662811000.0,4023185000,-334589000.0,9698229000.0,859547000.0,-523867000.0,-1777751000.0,15478463000.0,559378000.0,49787436000.0,57973874000.0,20816270000.0,133417831000.0,31880721000.0,5926253000.0,-1327335000.0,Ambev S.A.,BRL,Consumer Defensive,Beverages—Brewers,,
